"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Info"
"353","168.095860300","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1909/29959, ttl=51 (request in 352)"
"355","169.117243900","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1910/30215, ttl=51 (request in 354)"
"357","170.126228000","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1911/30471, ttl=51 (request in 356)"
"359","171.136221200","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1912/30727, ttl=51 (request in 358)"
"361","172.157535600","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1913/30983, ttl=51 (request in 360)"
"363","173.151466000","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1914/31239, ttl=51 (request in 362)"
"365","174.162273600","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1915/31495, ttl=51 (request in 364)"
"367","175.172504000","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1916/31751, ttl=51 (request in 366)"
"369","176.182188800","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1917/32007, ttl=51 (request in 368)"
"371","177.207171200","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1918/32263, ttl=51 (request in 370)"
"373","178.205287800","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1919/32519, ttl=51 (request in 372)"
"375","179.207165400","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1920/32775, ttl=51 (request in 374)"
"377","180.222015100","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1921/33031, ttl=51 (request in 376)"
"379","181.227363900","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1922/33287, ttl=51 (request in 378)"
"381","182.238431500","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1923/33543, ttl=51 (request in 380)"
"383","183.245313200","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1924/33799, ttl=51 (request in 382)"
"385","184.256310500","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1925/34055, ttl=51 (request in 384)"
"387","185.257462500","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1926/34311, ttl=51 (request in 386)"
"389","186.266608100","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1927/34567, ttl=51 (request in 388)"
"391","187.275905700","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1928/34823, ttl=51 (request in 390)"
"393","188.292453800","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1929/35079, ttl=51 (request in 392)"
"395","189.331758800","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1930/35335, ttl=51 (request in 394)"
"397","190.342416400","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1931/35591, ttl=51 (request in 396)"
"399","191.357444300","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1932/35847, ttl=51 (request in 398)"
"401","192.376548500","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1933/36103, ttl=51 (request in 400)"
"403","193.405434700","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1934/36359, ttl=51 (request in 402)"
"405","194.425356400","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1935/36615, ttl=51 (request in 404)"
"407","195.156196900","46:f2:1b:94:13:64","IntelCor_01:f9:af","ARP","94","39 dBm","","","172.20.10.1 is at 46:f2:1b:94:13:64"
"409","195.437386200","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1936/36871, ttl=51 (request in 408)"
"411","196.445338500","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1937/37127, ttl=51 (request in 410)"
"413","197.466127400","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1938/37383, ttl=51 (request in 412)"
"415","198.484504600","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1939/37639, ttl=51 (request in 414)"
"417","199.496010800","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1940/37895, ttl=51 (request in 416)"
"419","200.513431000","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1941/38151, ttl=51 (request in 418)"
"421","201.522538100","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1942/38407, ttl=51 (request in 420)"
"423","202.525804000","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1943/38663, ttl=51 (request in 422)"
"425","203.610193400","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1944/38919, ttl=51 (request in 424)"
"427","204.634220500","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1945/39175, ttl=51 (request in 426)"
"429","205.598198500","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1946/39431, ttl=51 (request in 428)"
"431","206.605450900","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1947/39687, ttl=51 (request in 430)"
"433","207.618571600","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1948/39943, ttl=51 (request in 432)"
"435","208.637548000","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1949/40199, ttl=51 (request in 434)"
"437","209.662317200","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1950/40455, ttl=51 (request in 436)"
"439","210.637589700","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1951/40711, ttl=51 (request in 438)"
"441","211.644983700","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1952/40967, ttl=51 (request in 440)"
"443","212.663480400","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1953/41223, ttl=51 (request in 442)"
"445","213.676705900","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1954/41479, ttl=51 (request in 444)"
"447","214.694565400","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1955/41735, ttl=51 (request in 446)"
"449","215.703071500","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1956/41991, ttl=51 (request in 448)"
"451","216.717882600","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1957/42247, ttl=51 (request in 450)"
"453","217.741585800","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1958/42503, ttl=51 (request in 452)"
"455","218.741646800","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1959/42759, ttl=51 (request in 454)"
"457","219.757748100","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1960/43015, ttl=51 (request in 456)"
"459","220.772567800","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1961/43271, ttl=51 (request in 458)"
"461","221.806589700","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1962/43527, ttl=51 (request in 460)"
"463","222.816231900","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1963/43783, ttl=51 (request in 462)"
"465","223.840425300","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1964/44039, ttl=51 (request in 464)"
"467","224.853856000","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1965/44295, ttl=51 (request in 466)"
"469","225.862842300","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1966/44551, ttl=51 (request in 468)"
"471","226.877848700","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1967/44807, ttl=51 (request in 470)"
"473","227.886386900","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1968/45063, ttl=51 (request in 472)"
"475","228.642699300","46:f2:1b:94:13:64","IntelCor_01:f9:af","ARP","94","39 dBm","","","172.20.10.1 is at 46:f2:1b:94:13:64"
"477","228.908986000","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1969/45319, ttl=51 (request in 476)"
"479","229.927031500","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1970/45575, ttl=51 (request in 478)"
"481","230.936754000","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1971/45831, ttl=51 (request in 480)"
"483","231.948804600","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1972/46087, ttl=51 (request in 482)"
"485","232.957955200","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1973/46343, ttl=51 (request in 484)"
"487","233.982624300","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1974/46599, ttl=51 (request in 486)"
"489","234.974797000","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1975/46855, ttl=51 (request in 488)"
"491","235.978342600","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1976/47111, ttl=51 (request in 490)"
"493","236.987919200","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1977/47367, ttl=51 (request in 492)"
"495","237.997833400","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1978/47623, ttl=51 (request in 494)"
"497","239.005905300","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1979/47879, ttl=51 (request in 496)"
"499","240.045775600","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1980/48135, ttl=51 (request in 498)"
"502","241.045202700","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1981/48391, ttl=51 (request in 501)"
"504","242.051659500","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1982/48647, ttl=51 (request in 503)"
"506","243.092932200","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1983/48903, ttl=51 (request in 505)"
"508","244.095817400","110.242.68.66","172.20.10.6","ICMP","126","39 dBm","","","Echo (ping) reply    id=0x0001, seq=1984/49159, ttl=51 (request in 507)"
"510","245.098053800","110.242.68.66","172.20.10.6","ICMP","126","38 dBm","","","Echo (ping) reply    id=0x0001, seq=1985/49415, ttl=51 (request in 509)"
"512","246.133877800","110.242.68.66","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=1986/49671, ttl=51 (request in 511)"
