"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Info"
"353","167.373236100","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2869/13579, ttl=51 (request in 352)"
"355","168.381555900","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2870/13835, ttl=51 (request in 354)"
"357","169.404498300","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2871/14091, ttl=51 (request in 356)"
"359","170.427768300","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2872/14347, ttl=51 (request in 358)"
"361","171.453263600","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2873/14603, ttl=51 (request in 360)"
"363","172.466239300","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2874/14859, ttl=51 (request in 362)"
"365","173.474259300","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2875/15115, ttl=51 (request in 364)"
"367","174.482569100","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2876/15371, ttl=51 (request in 366)"
"369","175.504250800","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2877/15627, ttl=51 (request in 368)"
"371","176.519394300","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2878/15883, ttl=51 (request in 370)"
"373","177.530815500","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2879/16139, ttl=51 (request in 372)"
"375","178.526213500","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2880/16395, ttl=51 (request in 374)"
"377","179.532394200","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2881/16651, ttl=51 (request in 376)"
"379","180.554093700","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2882/16907, ttl=51 (request in 378)"
"381","181.553214000","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2883/17163, ttl=51 (request in 380)"
"383","182.577406300","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2884/17419, ttl=51 (request in 382)"
"385","183.603287200","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2885/17675, ttl=51 (request in 384)"
"387","184.598330600","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2886/17931, ttl=51 (request in 386)"
"389","185.611758000","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2887/18187, ttl=51 (request in 388)"
"391","186.682996700","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2888/18443, ttl=51 (request in 390)"
"393","187.655588300","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2889/18699, ttl=51 (request in 392)"
"395","188.676251900","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2890/18955, ttl=51 (request in 394)"
"397","189.679799100","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2891/19211, ttl=51 (request in 396)"
"399","190.692346200","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2892/19467, ttl=51 (request in 398)"
"401","191.735842300","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2893/19723, ttl=51 (request in 400)"
"403","192.726484900","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2894/19979, ttl=51 (request in 402)"
"405","193.744832500","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2895/20235, ttl=51 (request in 404)"
"407","194.831832700","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2896/20491, ttl=51 (request in 406)"
"409","195.796837700","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2897/20747, ttl=51 (request in 408)"
"411","196.792819200","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2898/21003, ttl=51 (request in 410)"
"413","197.810433900","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2899/21259, ttl=51 (request in 412)"
"415","198.462342100","46:f2:1b:94:13:64","IntelCor_01:f9:af","ARP","94","35 dBm","","","172.20.10.1 is at 46:f2:1b:94:13:64"
"417","198.815621400","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2900/21515, ttl=51 (request in 416)"
"419","199.885472600","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2901/21771, ttl=51 (request in 418)"
"421","200.842223200","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2902/22027, ttl=51 (request in 420)"
"423","201.854501500","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2903/22283, ttl=51 (request in 422)"
"425","202.866805000","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2904/22539, ttl=51 (request in 424)"
"427","203.874623000","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2905/22795, ttl=51 (request in 426)"
"429","204.882868000","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2906/23051, ttl=51 (request in 428)"
"431","205.890794200","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2907/23307, ttl=51 (request in 430)"
"433","206.898578700","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2908/23563, ttl=51 (request in 432)"
"435","207.913689700","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2909/23819, ttl=51 (request in 434)"
"437","208.920299500","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2910/24075, ttl=51 (request in 436)"
"439","209.921560300","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2911/24331, ttl=51 (request in 438)"
"441","210.957356200","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2912/24587, ttl=51 (request in 440)"
"443","211.948544900","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2913/24843, ttl=51 (request in 442)"
"445","212.945655400","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2914/25099, ttl=51 (request in 444)"
"447","213.953570900","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2915/25355, ttl=51 (request in 446)"
"449","214.973004000","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2916/25611, ttl=51 (request in 448)"
"451","215.980151700","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2917/25867, ttl=51 (request in 450)"
"453","217.001581500","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2918/26123, ttl=51 (request in 452)"
"455","218.011447300","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2919/26379, ttl=51 (request in 454)"
"457","219.015625800","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2920/26635, ttl=51 (request in 456)"
"459","220.037491800","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2921/26891, ttl=51 (request in 458)"
"461","221.040621300","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2922/27147, ttl=51 (request in 460)"
"463","222.046871800","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2923/27403, ttl=51 (request in 462)"
"465","223.056239700","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2924/27659, ttl=51 (request in 464)"
"467","224.064891300","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2925/27915, ttl=51 (request in 466)"
"469","225.089723300","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2926/28171, ttl=51 (request in 468)"
"471","226.091614700","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2927/28427, ttl=51 (request in 470)"
"473","227.110629600","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2928/28683, ttl=51 (request in 472)"
"475","228.121350000","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2929/28939, ttl=51 (request in 474)"
"477","229.125727900","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2930/29195, ttl=51 (request in 476)"
"479","230.169360300","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2931/29451, ttl=51 (request in 478)"
"481","231.154948800","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2932/29707, ttl=51 (request in 480)"
"483","231.971349300","46:f2:1b:94:13:64","IntelCor_01:f9:af","ARP","94","35 dBm","","","172.20.10.1 is at 46:f2:1b:94:13:64"
"485","232.176661300","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2933/29963, ttl=51 (request in 484)"
"487","233.193214200","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2934/30219, ttl=51 (request in 486)"
"489","234.198914300","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2935/30475, ttl=51 (request in 488)"
"491","235.207396200","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2936/30731, ttl=51 (request in 490)"
"493","236.218214600","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2937/30987, ttl=51 (request in 492)"
"495","237.241783600","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2938/31243, ttl=51 (request in 494)"
"497","238.253917700","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2939/31499, ttl=51 (request in 496)"
"499","239.273131300","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2940/31755, ttl=51 (request in 498)"
"501","240.280850800","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2941/32011, ttl=51 (request in 500)"
"503","241.292342600","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2942/32267, ttl=51 (request in 502)"
"505","242.307873600","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2943/32523, ttl=51 (request in 504)"
"507","243.312478400","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2944/32779, ttl=51 (request in 506)"
"509","244.327224600","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2945/33035, ttl=51 (request in 508)"
"511","245.332567400","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2946/33291, ttl=51 (request in 510)"
"513","246.355972000","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2947/33547, ttl=51 (request in 512)"
