"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Info"
"322","49.757854500","112.80.248.75","172.20.10.6","ICMP","126","46 dBm","","","Echo (ping) reply    id=0x0001, seq=508/64513, ttl=53 (request in 321)"
"324","50.056898400","40.90.189.152","172.20.10.6","TLSv1.2","280","48 dBm","","","Application Data"
"327","50.774395500","112.80.248.75","172.20.10.6","ICMP","126","46 dBm","","","Echo (ping) reply    id=0x0001, seq=509/64769, ttl=53 (request in 326)"
"330","51.418436900","58.247.205.183","172.20.10.6","TCP","106","51 dBm","","","[TCP Keep-Alive ACK] 80  >  56338 [ACK] Seq=2 Ack=1 Win=11390 Len=0"
"332","51.784472300","112.80.248.75","172.20.10.6","ICMP","126","52 dBm","","","Echo (ping) reply    id=0x0001, seq=510/65025, ttl=53 (request in 331)"
"334","52.796811700","112.80.248.75","172.20.10.6","ICMP","126","49 dBm","","","Echo (ping) reply    id=0x0001, seq=511/65281, ttl=53 (request in 333)"
"336","53.813263700","112.80.248.75","172.20.10.6","ICMP","126","47 dBm","","","Echo (ping) reply    id=0x0001, seq=512/2, ttl=53 (request in 335)"
"351","54.830817000","112.80.248.75","172.20.10.6","ICMP","126","49 dBm","","","Echo (ping) reply    id=0x0001, seq=513/258, ttl=53 (request in 350)"
"353","55.044555000","52.114.6.161","172.20.10.6","TLSv1.2","444","45 dBm","","","Application Data"
"359","55.168139700","52.114.6.161","172.20.10.6","TCP","106","41 dBm","","","443  >  50555 [ACK] Seq=676 Ack=1522 Win=2050 Len=0"
"360","55.517516800","210.22.247.141","172.20.10.6","TLSv1.2","137","43 dBm","","","Encrypted Alert"
"361","55.517516800","210.22.247.141","172.20.10.6","TCP","106","43 dBm","","","443  >  56340 [FIN, ACK] Seq=32 Ack=1 Win=131 Len=0"
"365","55.839700600","112.80.248.75","172.20.10.6","ICMP","126","44 dBm","","","Echo (ping) reply    id=0x0001, seq=514/514, ttl=53 (request in 364)"
"367","56.845331100","112.80.248.75","172.20.10.6","ICMP","126","44 dBm","","","Echo (ping) reply    id=0x0001, seq=515/770, ttl=53 (request in 366)"
"369","57.855246100","112.80.248.75","172.20.10.6","ICMP","126","44 dBm","","","Echo (ping) reply    id=0x0001, seq=516/1026, ttl=53 (request in 368)"
"371","58.866020100","112.80.248.75","172.20.10.6","ICMP","126","43 dBm","","","Echo (ping) reply    id=0x0001, seq=517/1282, ttl=53 (request in 370)"
"373","59.882837200","112.80.248.75","172.20.10.6","ICMP","126","42 dBm","","","Echo (ping) reply    id=0x0001, seq=518/1538, ttl=53 (request in 372)"
"375","60.892892300","112.80.248.75","172.20.10.6","ICMP","126","42 dBm","","","Echo (ping) reply    id=0x0001, seq=519/1794, ttl=53 (request in 374)"
