movie_id,predicted_revenue
16577,70992922.02222222
16608,46288499.7
16617,36530181.13333333
16643,29441190.233333334
16690,39238143.68888889
16784,48316674.56666667
16866,70091880.0
16869,105451531.76666667
16871,59887082.177777775
16911,43743919.63333333
16995,115578880.86666666
16996,37404495.666666664
17047,39237847.04444444
17134,37527999.266666666
17277,62016718.677777775
17332,78484786.68888889
17379,53510368.677777775
17436,27704702.81111111
17578,229630750.62222221
17610,70859472.87777779
17654,41797131.222222224
17707,46500257.95555556
17711,83017025.6111111
17813,35989915.222222224
17834,68064275.23333333
17979,64110464.02222222
18126,39468166.62222222
18162,92574429.27777778
18239,125124424.28888889
18240,58813852.2
18254,73616940.32222222
18320,41692887.81111111
18360,157459546.12222221
18487,89482167.54444444
18501,55022226.01111111
18550,30127149.47777778
18615,43050237.53333333
18785,48995395.05555555
18823,73666511.32222222
18937,39682897.8
18947,68594010.45555556
19255,34294240.766666666
19585,70743111.35555555
19898,56559090.48888889
19899,83439980.28888889
19901,66769315.07777778
19908,54953678.42222222
19912,51841242.1
19959,72722302.54444444
19995,328507533.14444447
20024,23793560.077777777
20352,75304711.93333334
20391,76219984.26666667
20483,32813668.733333334
20504,73369521.67777778
20526,136682211.25555557
20533,48524244.02222222
20662,168757273.43333334
20697,44672774.766666666
20761,100335310.5
20763,38588460.755555555
20766,39899604.8
20829,75703775.25555556
20856,184822651.34444445
20857,42589919.01111111
20943,36156291.91111111
21208,115859177.6111111
21301,46290242.04444444
21349,108244124.5
21755,38487246.88888889
22074,78433814.91111112
22215,37890423.177777775
22256,56637307.51111111
22267,136079280.23333332
22538,107648496.46666667
22787,37992607.01111111
22794,71071930.36666666
22796,21776578.366666667
22803,113755246.97777778
22825,65188341.01111111
22832,41904897.11111111
22881,38236179.55555555
22894,60006603.222222224
22897,120146352.83333333
22907,36372456.28888889
22947,64048669.63333333
22949,41611756.07777778
22954,89056828.27777778
22970,59520768.28888889
22971,91467419.22222222
22972,122276252.37777779
23048,51827798.06666667
23049,29347404.244444445
23082,43798007.31111111
23168,84557107.16666667
23172,33598364.61111111
23367,46894273.96666667
23398,69586722.28888889
23479,53404752.7
23483,46320429.222222224
23629,76213039.83333333
23685,75561269.44444445
23742,52494991.94444445
24021,139914347.92222223
24100,37242695.822222225
24113,56870008.45555556
24226,86669588.95555556
24264,41787800.56666667
24418,83257605.81111111
24420,30813517.433333334
24428,154575919.44444445
24438,69431167.98888889
24662,43222913.53333333
24803,55782602.844444446
24961,117890647.64444445
25132,29131964.544444446
25195,58722248.8
25643,55204936.95555556
25763,95939706.83333333
25793,22979544.333333332
26389,66326813.43333333
26390,27456499.0
26428,34797651.04444444
26602,44026985.46666667
26672,38455845.6
27022,72183187.47777778
27205,121526659.15555556
27569,42758893.86666667
27573,52505435.36666667
27576,68935897.22222222
27578,73654619.55555555
27579,81367179.9
27581,73504727.53333333
27582,40677983.44444445
27759,26782527.6
27936,26169268.144444443
28355,44666821.86666667
29193,30732138.911111113
29427,41836249.98888889
30596,41964926.666666664
30943,29218123.111111112
31005,57072733.55555555
31867,60614507.6
32316,39307778.96666667
32657,89686319.98888889
32823,66670666.71111111
32856,95172190.87777779
33157,61706052.92222222
33644,113543043.21111111
33870,36395524.18888889
33909,165365931.03333333
34016,53285606.02222222
34314,54115699.08888889
34584,42371862.4
34806,35589888.6
34813,38534524.733333334
34851,116997027.24444444
35019,61094337.266666666
35056,137102664.58888888
35169,55076376.87777778
35688,94414136.01111111
35791,83513402.21111111
36355,68105117.08888888
36557,89453805.64444445
36586,79320137.34444444
36593,49320197.2
36643,79260935.3
36647,150766865.5111111
36648,204429471.56666666
36657,139751793.37777779
36658,285599562.84444445
36668,124538167.08888888
36669,91293197.97777778
36670,81655712.83333333
36696,29854246.277777776
36955,140516927.37777779
37137,40902364.277777776
37165,66537338.94444445
37233,101321336.95555556
37686,156632458.97777778
37710,68043539.0
37724,89374226.87777779
37786,35253401.43333333
37799,55716245.96666667
37821,72050459.87777779
37834,153502511.07777777
37950,42918968.61111111
37958,75015986.91111112
38050,100966583.66666667
38055,69096309.6
38073,31122427.344444446
38117,28888470.844444446
38153,26942537.28888889
38167,40637839.53333333
38303,77947871.81111111
38317,73716640.51111111
38319,75619884.82222222
38321,76614177.12222221
38322,131362703.81111111
38356,153346878.6111111
38357,39550929.755555555
38363,36176968.766666666
38365,80718963.5
38579,139107208.83333334
38665,23203064.2
38745,106886820.36666666
38757,80885193.63333334
38778,92332039.77777778
38985,223758311.45555556
39254,98192847.21111111
39451,82450130.93333334
39486,66533296.47777778
39513,80809607.93333334
39514,65191352.56666667
39538,73317513.34444444
39691,68047588.52222222
40001,44177557.95555556
40264,46527271.28888889
40688,31633638.411111113
40805,139566712.6111111
41154,110457035.58888888
41210,22312810.466666665
41216,76515738.75555556
41233,54267428.18888889
41283,36924048.28888889
41402,45505154.68888889
41439,100180491.06666666
41446,53403697.81111111
41513,81468672.63333334
41515,67385832.48888889
41630,61071629.11111111
41733,67744501.6
42297,89664889.62222221
42618,92144110.74444444
42807,54763163.777777776
42888,72880824.58888888
43074,77715559.04444444
43347,84500510.72222222
43434,38590170.1
43539,57278826.78888889
43593,40395655.222222224
43931,43495485.96666667
43935,50469130.277777776
43959,34104140.12222222
44048,85508430.97777778
44113,35682900.777777776
44115,131526363.4
44264,56558647.01111111
44564,72843245.6111111
44603,121193015.13333334
44638,46231079.87777778
44826,76074442.75555556
44833,157423283.2777778
44865,31566374.655555554
44896,91196994.9
44912,71934892.65555556
44943,84144381.67777778
45243,80304448.13333334
45610,71098138.83333333
45612,36689190.91111111
46195,75856724.27777778
46261,48563821.01111111
46528,38812702.52222222
46529,102196520.81111111
46829,46230185.68888889
47327,63259438.07777778
47933,463003984.6333333
47941,38255673.71111111
47964,170078114.7222222
48034,47133048.7
48138,48657790.91111111
48171,58523437.277777776
48231,14128506.466666667
48289,71237990.26666667
48340,61638865.31111111
48988,44134941.92222222
49013,83998887.41111112
49017,54115212.56666667
49021,60844014.85555556
49022,29522244.32222222
49026,71015298.31111111
49040,132646111.07777777
49047,59334771.11111111
49049,56213703.28888889
49051,72570414.65555556
49444,70333251.13333334
49519,82445127.94444445
49520,83551701.34444444
49521,146818654.66666666
49524,68048193.17777778
49526,33769233.62222222
49527,43788085.766666666
49529,141558402.2111111
49530,39381566.41111111
49538,364618143.51111114
49730,69086487.63333334
49852,74137561.23333333
49948,75716642.12222221
49950,41654623.04444444
50014,103572270.71111111
50321,78623288.8888889
50348,82743559.37777779
50359,77900992.37777779
50456,41774893.21111111
50544,38136911.333333336
50546,78314472.04444444
50620,120437161.3888889
50646,91076149.24444444
50647,51286873.344444446
50725,36612499.266666666
50780,42927680.05555555
51162,49242627.41111111
51497,126596814.21111111
51540,44373660.0
52449,35860829.0
52451,74956233.34444444
52520,77129895.17777778
53182,84927350.04444444
54054,37961432.0
54138,127202199.13333334
55301,69492775.18888889
55465,28276203.9
55721,114348117.16666667
55779,60460384.52222222
55787,95946202.31111111
56288,36078791.12222222
56292,125044291.96666667
57089,39390406.233333334
57158,66427179.01111111
57165,77175634.7
57201,165951422.08888888
57212,189378589.7111111
57431,62212188.51111111
57800,69749909.46666667
58151,90806725.07777777
58224,140991855.41111112
58233,87734380.95555556
58431,61872029.13333333
58574,99011763.83333333
58595,103084177.64444445
59108,89738106.83333333
59436,35525844.3
59440,35389972.07777778
59859,75239811.6
59860,42008319.822222225
59861,52137657.78888889
59961,78170921.82222222
59962,64701309.733333334
59965,38865078.166666664
59967,56638449.97777778
59981,72804706.37777779
60304,82005363.07777777
60307,46994157.58888889
60308,36740428.11111111
60309,75114477.23333333
61012,45776663.48888889
61791,157496185.05555555
61891,49632928.733333334
62177,78039668.24444444
62206,41481364.844444446
62211,74653918.6
62213,93998565.84444444
62214,41202332.57777778
62630,47882935.02222222
62764,65242854.177777775
62835,53218873.62222222
62837,39488618.31111111
62838,69328490.57777777
63492,25867805.2
64328,50588370.88888889
64639,29579132.244444445
64682,67032821.833333336
64685,100069174.31111111
64686,67224634.2
64688,50656392.81111111
64807,60280365.2
65055,49342755.97777778
65057,72501102.37777779
65754,51326330.58888889
65759,77676617.1111111
68179,48281776.0
68718,49555790.655555554
68721,136762816.33333334
68722,28845381.855555557
68724,55690554.57777778
68726,131925223.73333333
68728,111919164.18888889
68734,106790675.74444444
68735,188180286.4
68737,76298965.23333333
68924,77119195.52222222
69668,46410901.7
70074,51584833.11111111
70160,122583777.03333333
70435,30363974.766666666
70436,21552942.97777778
70868,23897394.033333335
70981,373782114.9
71469,54352318.02222222
71552,75587190.76666667
71676,71199021.44444445
71679,77897659.31111111
71880,69181830.47777778
72105,75557020.23333333
72113,48304835.344444446
72190,98256549.3888889
72197,60497617.31111111
72207,115441227.93333334
72331,70968596.95555556
72358,60311284.7
72387,36628531.94444445
72431,223058771.93333334
72545,72939905.28888889
72559,94233409.32222222
72570,32733322.28888889
72710,127363710.1111111
72976,220087743.68888888
73191,30913364.044444446
73937,67889891.3
74465,175640368.62222221
74643,13206418.788888888
75174,45837876.322222225
75531,41012587.35555556
75612,222253385.12222221
75638,92501165.63333334
75656,54252617.43333333
75780,98965503.81111111
76163,73654619.55555555
76170,390144782.5777778
76203,34899609.344444446
76285,74461975.62222221
76338,74725098.87777779
76341,206834796.2
76349,66401370.31111111
76489,35980854.08888889
76492,71829948.16666667
76493,75742674.15555556
76494,39801218.53333333
76617,39209012.98888889
76649,61108987.98888889
76757,180567520.18888888
76758,67051184.46666667
77174,68508855.52222222
77866,56048781.61111111
77877,39749061.1
77883,37577804.81111111
77931,81126027.15555556
77948,21812908.833333332
77950,76478055.75555556
77951,69124733.41111112
78698,85222366.47777778
79694,63148562.01111111
80035,76928414.07777777
80274,71718038.46666667
80278,32196515.877777778
80321,62922369.45555556
80585,62243977.94444445
81005,81588973.56666666
81188,76653597.16666667
81796,32165966.222222224
81836,20137988.233333334
82525,40556592.11111111
82650,33889705.44444445
82654,56044074.733333334
82675,41925048.92222222
82682,76848476.03333333
82687,46834758.35555556
82690,73968217.5
82693,64041741.47777778
82695,85733344.03333333
82696,26168107.411111113
82700,58364485.14444444
82702,79309698.77777778
82703,65427470.0
83542,56330903.04444444
83666,13226830.51111111
83770,46410298.55555555
85446,31565253.777777776
86834,74152098.52222222
87101,182065616.25555557
87421,131736359.02222222
87428,72376385.17777778
87502,64159915.12222222
87567,29760364.377777778
87827,163675712.24444443
88042,87879996.1
88751,34725359.666666664
88794,40456618.36666667
89492,54867875.51111111
91314,182544432.44444445
93456,79445939.15555556
94348,29162821.78888889
96721,39150389.844444446
97020,76598008.55555555
97630,46009371.95555556
98357,72389070.17777778
98566,84885594.92222223
99861,135524821.56666666
100042,75151289.41111112
100241,81783807.91111112
100402,138370491.65555555
101299,103711915.67777778
102382,120226420.34444444
102651,81149948.32222222
102899,80895936.3888889
105864,80939047.92222223
106646,74918356.98888889
106747,33708207.05555555
107846,60453495.63333333
107985,62139635.58888889
109091,36755298.277777776
109410,71742396.78888889
109414,41413490.58888889
109417,23143634.922222223
109418,73845200.31111111
109421,42493940.08888889
109424,51713075.322222225
109428,59885495.28888889
109431,42106353.155555554
109443,123621088.6111111
109445,84380016.47777778
109451,64047020.38888889
109491,66665439.47777778
109513,41505989.38888889
110415,40087273.677777775
112949,94403440.25555556
113464,28562912.388888888
114150,29410736.344444446
116149,75233685.35555555
116711,69776145.26666667
116741,234577043.9
116745,96510580.42222223
116977,65248112.94444445
117251,41894044.61111111
117263,82088610.76666667
118340,194778293.2888889
119283,39931795.52222222
119450,59189843.766666666
120467,22960697.966666665
122917,72871441.53333333
123553,53339486.344444446
124459,26604145.888888888
127493,22940169.98888889
127560,26823675.055555556
127585,407587100.67777777
130150,19306153.444444444
131631,152645783.82222223
131634,105572181.66666667
132363,24593339.4
133805,57639921.06666667
134374,141310395.18888888
135397,202082471.68888888
136400,70315959.51111111
136795,76304257.24444444
136797,88949345.46666667
137093,38704269.12222222
137094,76530807.13333334
137106,82947411.67777778
137113,73657277.95555556
137321,89742059.8888889
138103,102833672.02222222
138832,35319383.1
138843,38680727.41111111
140300,166385565.31111112
140823,53453350.13333333
144336,31226465.833333332
145220,48515116.96666667
146198,39210895.9
146227,23643173.122222222
146233,35392294.98888889
146238,31324086.655555554
146239,83740142.1
146304,59817211.02222222
147441,49651528.766666666
150540,69604565.32222222
150689,80533625.34444444
152601,88309756.67777778
152737,46969535.7
152742,63893099.44444445
152760,95690509.56666666
153158,21035161.82222222
153518,85831316.23333333
156022,59968514.177777775
157336,99350799.9
157350,137412711.9
157353,104560992.43333334
157841,33495256.911111113
158852,122260649.08888888
159824,60184868.677777775
160588,17694006.47777778
162903,98486561.12222221
164457,29293529.733333334
166424,216082337.0
168259,112851221.7
168530,46436727.47777778
168672,42609503.5
168705,58978513.677777775
169917,22967115.077777777
170687,66437013.9
171274,74102608.46666667
172385,85581298.44444445
174751,35330645.52222222
175541,33921911.58888889
175574,57300644.54444444
177572,79949735.97777778
177677,149679078.7
181283,57062034.0
181533,86697208.1111111
184098,49197234.222222224
184315,76003073.05555555
187017,64469057.94444445
188207,55795645.48888889
188927,195360565.75555557
190859,100102687.41111112
190955,35129857.14444444
192102,35083905.44444445
192136,32801146.32222222
192577,24616470.577777777
193610,54638696.57777778
193613,17370933.966666665
193756,123240606.18888889
193893,45916554.52222222
194662,60114828.822222225
195589,41282355.97777778
196867,74558242.48888889
198184,168159096.7
198185,40539341.744444445
198663,189166088.58888888
199373,21837414.666666668
200505,58776012.64444444
201088,64015995.54444444
203801,74873132.28888889
204082,18576255.066666666
204922,17317730.1
205584,64894082.733333334
205587,85870308.08888888
205775,102150489.86666666
206647,145960226.92222223
209112,136691667.5
209451,73487460.6
210577,141360266.67777777
210860,87802954.32222222
211672,94378734.17777778
214756,71186863.98888889
216015,59684910.777777776
216282,40998775.244444445
218043,22670019.066666666
218778,42812709.01111111
222936,23036480.844444446
223702,36360265.57777778
224141,74582222.4
225574,49459975.56666667
225886,29935128.866666667
226486,20934330.32222222
226857,50321862.54444444
227156,31184351.1
227159,33268455.47777778
227306,53590417.766666666
227707,36129550.822222225
227735,37911618.47777778
227973,66535593.52222222
228066,150514162.06666666
228150,46896860.44444445
228161,190387207.31111112
228165,82970330.4
228194,156402310.1
228205,187897579.96666667
228326,145329635.06666666
228967,36997565.01111111
232672,66017466.12222222
235260,17170129.066666666
238615,42218490.87777778
239571,30756960.51111111
239573,24089614.255555555
239678,33689049.166666664
240832,59448868.9
241239,78476831.21111111
241254,14492269.255555555
241259,90310963.46666667
241554,60306116.95555556
245703,59711935.44444445
246655,319172566.32222223
253235,8720152.8
253412,131465301.7
254128,74345464.93333334
254470,58246256.666666664
254473,17187351.7
255343,74985475.2
256040,100181524.35555555
256591,66390667.08888889
256917,57109339.5
256961,37802060.12222222
256962,35922490.07777778
257088,70627542.13333334
257091,41123574.88888889
257211,121987641.8
257344,74031678.9
257445,91932376.71111111
258489,77890073.83333333
259693,150884214.1111111
259694,43538620.37777778
260346,150974085.6111111
261023,44786005.3
262500,194756433.16666666
262504,199867610.5111111
266396,41335401.61111111
266647,83068157.76666667
267860,70805699.6
267935,203399742.67777777
268920,33150550.566666666
270487,53809890.42222222
270946,62257856.07777778
271110,134928694.7
271718,83397893.8888889
271969,86128575.34444444
272878,50762115.755555555
273248,47151769.35555556
273481,32011445.766666666
273895,80380116.32222222
274167,67583795.34444444
274479,113137152.75555556
274854,74760095.43333334
276907,66748016.5
277216,71441677.53333333
278927,78534310.47777778
281957,58834432.722222224
284536,59370699.38888889
285783,85082466.04444444
285923,125311808.37777779
286217,272529300.1
287948,31868434.744444445
290595,101362356.83333333
290751,26126019.0
291805,113735966.18888889
293646,35392512.333333336
293660,172798744.17777777
293863,30347623.366666667
294254,144786062.41111112
295964,22846739.844444446
296096,29050370.855555557
296098,156108907.3
296099,30077828.244444445
297761,163407155.5111111
299687,51966729.53333333
300168,39896575.7
300671,110907773.98888889
300673,79485923.16666667
302156,35764356.35555556
302688,51741906.45555556
302699,82077015.84444444
303858,34726441.28888889
307081,37372932.53333333
308531,87560969.67777778
309809,70970089.35555555
312221,85408722.0
314365,92607758.6111111
314385,32908000.766666666
315011,121579867.05555555
315664,84348762.75555556
316152,59991832.844444446
318846,71122360.32222222
318850,35451499.822222225
319888,94805090.65555556
321697,188505851.0111111
321741,59549781.06666667
323675,61417570.266666666
323676,50572784.05555555
324668,99680047.63333334
325133,51091689.766666666
325789,43385256.21111111
328111,71758601.41111112
328387,38155725.37777778
329833,62666068.96666667
333348,35175722.28888889
335778,20833922.333333332
336004,34437894.333333336
365222,25366139.02222222
376659,27999445.388888888
381902,144339650.57777777
417859,58228664.677777775
